temperature,humidity,light,timestamp
25.8,85.0,0,2025-12-09 22:30:29.366000+05:30
26.2,85.0,0,2025-12-09 22:25:27.576000+05:30
26.2,86.0,0,2025-12-09 22:20:25.794000+05:30
26.2,85.0,0,2025-12-09 22:15:24.202000+05:30
26.2,85.0,0,2025-12-09 22:10:22.547000+05:30
26.2,85.0,0,2025-12-09 22:05:20.750000+05:30
26.2,85.0,0,2025-12-09 22:00:18.759000+05:30
25.8,85.0,0,2025-12-09 21:55:16.889000+05:30
25.8,85.0,0,2025-12-09 21:50:14.584000+05:30
25.8,85.0,0,2025-12-09 21:45:12.834000+05:30
26.2,84.0,0,2025-12-09 21:40:10.948000+05:30
26.2,83.0,0,2025-12-09 21:35:08.780000+05:30
26.2,83.0,0,2025-12-09 21:30:07.066000+05:30
26.2,83.0,0,2025-12-09 21:25:05.397000+05:30
26.2,81.0,0,2025-12-09 21:20:03.068000+05:30
26.2,81.0,0,2025-12-09 21:15:00.610000+05:30
26.2,81.0,0,2025-12-09 21:09:59.122000+05:30
26.3,81.0,0,2025-12-09 21:04:57.242000+05:30
26.7,81.0,0,2025-12-09 20:59:55.498000+05:30
26.7,81.0,0,2025-12-09 20:54:53.862000+05:30
26.7,80.0,0,2025-12-09 20:49:52.171000+05:30
27.1,79.0,0,2025-12-09 20:44:50.586000+05:30
27.1,79.0,0,2025-12-09 20:39:48.299000+05:30
27.1,79.0,0,2025-12-09 20:34:46.330000+05:30
27.6,78.0,0,2025-12-09 20:29:44.810000+05:30
27.6,77.0,0,2025-12-09 20:24:42.959000+05:30
27.6,77.0,0,2025-12-09 20:19:41.099000+05:30
27.6,76.0,0,2025-12-09 20:14:39.308000+05:30
27.6,76.0,0,2025-12-09 20:09:37.750000+05:30
27.6,76.0,0,2025-12-09 20:04:36.080000+05:30
27.6,77.0,0,2025-12-09 19:59:34.183000+05:30
28.0,75.0,0,2025-12-09 19:54:32.091000+05:30
28.0,75.0,0,2025-12-09 19:49:30.402000+05:30
28.0,74.0,0,2025-12-09 19:44:28.829000+05:30
28.0,74.0,0,2025-12-09 19:39:26.881000+05:30
28.5,73.0,0,2025-12-09 19:34:24.770000+05:30
28.5,73.0,0,2025-12-09 19:29:22.983000+05:30
28.5,72.0,0,2025-12-09 19:24:21.085000+05:30
28.5,72.0,0,2025-12-09 19:19:19.202000+05:30
28.5,72.0,0,2025-12-09 19:14:17.396000+05:30
28.5,72.0,0,2025-12-09 19:09:15.101000+05:30
28.9,72.0,0,2025-12-09 19:04:13.507000+05:30
28.9,72.0,0,2025-12-09 18:59:11.940000+05:30
28.9,71.0,0,2025-12-09 18:54:10.345000+05:30
28.9,71.0,0,2025-12-09 18:49:08.463000+05:30
28.9,71.0,0,2025-12-09 18:44:06.401000+05:30
28.9,71.0,0,2025-12-09 18:39:04.202000+05:30
28.9,71.0,0,2025-12-09 18:34:02.147000+05:30
28.9,71.0,0,2025-12-09 18:28:59.827000+05:30
28.9,72.0,0,2025-12-09 18:23:57.855000+05:30
28.9,71.0,69,2025-12-09 18:18:55.960000+05:30
29.3,71.0,244,2025-12-09 18:13:54.288000+05:30
29.3,71.0,542,2025-12-09 18:08:52.288000+05:30
29.3,70.0,890,2025-12-09 18:03:50.627000+05:30
29.3,69.0,1264,2025-12-09 17:58:48.462000+05:30
29.3,68.0,1587,2025-12-09 17:53:46.600000+05:30
29.8,68.0,1879,2025-12-09 17:48:45.053000+05:30
29.8,68.0,2099,2025-12-09 17:43:43.224000+05:30
29.8,68.0,2266,2025-12-09 17:38:41.002000+05:30
29.8,66.0,2410,2025-12-09 17:33:39.249000+05:30
30.2,64.0,2515,2025-12-09 17:28:37.471000+05:30
30.2,64.0,2626,2025-12-09 17:23:34.871000+05:30
30.2,62.0,2704,2025-12-09 17:18:32.156000+05:30
30.2,63.0,2768,2025-12-09 17:13:29.810000+05:30
30.8,62.0,2814,2025-12-09 17:08:27.989000+05:30
30.8,63.0,2813,2025-12-09 17:03:26.244000+05:30
30.8,62.0,2864,2025-12-09 16:58:24.464000+05:30
30.8,62.0,2894,2025-12-09 16:53:22.498000+05:30
30.8,61.0,2939,2025-12-09 16:48:20.287000+05:30
31.3,62.0,2981,2025-12-09 16:43:18.207000+05:30
31.3,60.0,3019,2025-12-09 16:38:16.315000+05:30
31.3,61.0,3050,2025-12-09 16:33:14.548000+05:30
31.3,61.0,3069,2025-12-09 16:28:12.761000+05:30
31.3,64.0,3093,2025-12-09 16:23:11.012000+05:30
31.3,62.0,3122,2025-12-09 16:18:08.888000+05:30
31.3,61.0,3134,2025-12-09 16:13:07.035000+05:30
31.3,61.0,3139,2025-12-09 16:08:05.054000+05:30
31.8,62.0,3167,2025-12-09 16:03:03.286000+05:30
31.8,62.0,3173,2025-12-09 15:58:01.185000+05:30
31.8,61.0,3188,2025-12-09 15:52:59.017000+05:30
31.8,62.0,3199,2025-12-09 15:47:57.425000+05:30
31.8,61.0,3200,2025-12-09 15:42:55.546000+05:30
31.8,60.0,3216,2025-12-09 15:37:53.669000+05:30
31.8,61.0,3233,2025-12-09 15:32:51.634000+05:30
31.8,60.0,3242,2025-12-09 15:27:49.799000+05:30
31.8,58.0,3257,2025-12-09 15:22:48.134000+05:30
32.3,59.0,3280,2025-12-09 15:17:45.840000+05:30
32.3,58.0,3287,2025-12-09 15:12:44.084000+05:30
32.3,59.0,3305,2025-12-09 15:07:42.165000+05:30
32.3,58.0,3327,2025-12-09 15:02:40.099000+05:30
32.3,57.0,3330,2025-12-09 14:51:50.274000+05:30
32.3,57.0,3329,2025-12-09 14:46:48.140000+05:30
31.8,57.0,3329,2025-12-09 14:41:46.514000+05:30
32.3,56.0,3331,2025-12-09 14:36:44.805000+05:30
32.3,55.0,3338,2025-12-09 14:31:43.074000+05:30
32.3,55.0,3323,2025-12-09 14:26:40.878000+05:30
32.3,54.0,3327,2025-12-09 14:21:39.082000+05:30
32.3,55.0,3344,2025-12-09 14:16:37.315000+05:30
32.3,56.0,3355,2025-12-09 14:11:35.735000+05:30
32.3,56.0,3381,2025-12-09 14:06:33.937000+05:30
32.3,55.0,3408,2025-12-09 14:01:31.990000+05:30
32.3,54.0,3438,2025-12-09 13:56:29.674000+05:30
32.3,53.0,3471,2025-12-09 13:51:23.716000+05:30
32.8,54.0,3473,2025-12-09 13:46:22.166000+05:30
32.3,54.0,3504,2025-12-09 13:41:20.466000+05:30
32.3,54.0,3515,2025-12-09 13:36:18.325000+05:30
32.3,53.0,3518,2025-12-09 13:31:16.713000+05:30
32.3,54.0,3522,2025-12-09 13:26:15.146000+05:30
32.3,52.0,3541,2025-12-09 13:21:13.584000+05:30
32.3,53.0,3533,2025-12-09 13:16:11.587000+05:30
32.3,52.0,3533,2025-12-09 13:11:09.395000+05:30
32.8,53.0,3542,2025-12-09 13:06:07.233000+05:30
32.8,53.0,3539,2025-12-09 13:01:05.558000+05:30
32.3,52.0,3563,2025-12-09 12:56:03.854000+05:30
32.3,53.0,3568,2025-12-09 12:51:02.072000+05:30
32.3,53.0,3568,2025-12-09 12:46:00.332000+05:30
32.3,55.0,3577,2025-12-09 12:40:58.754000+05:30
32.3,54.0,3598,2025-12-09 12:35:56.869000+05:30
32.3,56.0,3603,2025-12-09 12:30:54.993000+05:30
32.3,54.0,3605,2025-12-09 12:25:53.323000+05:30
32.3,53.0,3627,2025-12-09 12:20:51.336000+05:30
32.3,54.0,3631,2025-12-09 12:15:49.417000+05:30
32.3,52.0,3638,2025-12-09 12:10:47.678000+05:30
31.8,52.0,3663,2025-12-09 12:05:45.918000+05:30
31.8,52.0,3661,2025-12-09 12:00:44.299000+05:30
31.8,53.0,3670,2025-12-09 11:55:42.439000+05:30
31.8,54.0,3674,2025-12-09 11:50:40.254000+05:30
31.3,55.0,3664,2025-12-09 11:45:38.406000+05:30
31.3,53.0,3655,2025-12-09 11:40:36.381000+05:30
31.3,52.0,3648,2025-12-09 11:35:34.816000+05:30
31.3,54.0,3665,2025-12-09 11:30:32.837000+05:30
30.8,54.0,3644,2025-12-09 11:25:30.658000+05:30
30.8,56.0,3639,2025-12-09 11:20:28.779000+05:30
30.2,56.0,3625,2025-12-09 11:15:27.004000+05:30
30.2,55.0,3600,2025-12-09 11:10:24.525000+05:30
30.8,55.0,3583,2025-12-09 11:05:23.135000+05:30
30.8,55.0,3619,2025-12-09 11:00:21.479000+05:30
30.8,55.0,3598,2025-12-09 10:55:19.810000+05:30
30.2,56.0,3623,2025-12-09 10:50:18.114000+05:30
30.2,54.0,3631,2025-12-09 10:45:16.138000+05:30
30.2,55.0,3647,2025-12-09 10:40:14.143000+05:30
30.2,55.0,3637,2025-12-09 10:35:11.881000+05:30
30.2,55.0,3641,2025-12-09 10:30:10.308000+05:30
31.3,54.0,3687,2025-12-09 10:25:08.712000+05:30
32.3,50.0,3699,2025-12-09 10:20:06.799000+05:30
32.3,50.0,3733,2025-12-09 10:15:05.368000+05:30
33.3,48.0,3760,2025-12-09 10:10:03.507000+05:30
33.8,49.0,4095,2025-12-09 10:05:01.925000+05:30
30.8,53.0,4095,2025-12-09 10:00:00.324000+05:30
29.3,55.0,3847,2025-12-09 09:54:58.590000+05:30
29.3,57.0,3920,2025-12-09 09:49:56.824000+05:30
29.3,55.0,3718,2025-12-09 09:44:55.217000+05:30
29.8,53.0,3873,2025-12-09 09:39:53.653000+05:30
31.8,52.0,3834,2025-12-09 09:34:52.034000+05:30
30.8,54.0,4022,2025-12-09 09:29:50.394000+05:30
27.6,63.0,4095,2025-12-09 09:24:48.512000+05:30
27.1,63.0,3795,2025-12-09 09:19:46.440000+05:30
27.1,64.0,3741,2025-12-09 09:14:44.537000+05:30
27.1,66.0,3765,2025-12-09 09:09:42.759000+05:30
27.1,67.0,3855,2025-12-09 09:04:40.898000+05:30
27.6,67.0,3794,2025-12-09 08:59:38.980000+05:30
26.7,69.0,3725,2025-12-09 08:54:37.360000+05:30
25.8,70.0,4046,2025-12-09 08:49:35.577000+05:30
24.8,72.0,3893,2025-12-09 08:44:33.804000+05:30
24.5,73.0,3866,2025-12-09 08:39:32.080000+05:30
24.5,74.0,3731,2025-12-09 08:34:30.052000+05:30
24.1,75.0,3583,2025-12-09 08:29:28.550000+05:30
23.8,76.0,3555,2025-12-09 08:24:26.993000+05:30
23.8,73.0,3552,2025-12-09 08:19:25.005000+05:30
24.1,73.0,3536,2025-12-09 08:14:22.884000+05:30
23.0,77.0,3759,2025-12-09 08:09:20.344000+05:30
23.0,81.0,3694,2025-12-09 08:04:18.560000+05:30
22.6,82.0,3504,2025-12-09 07:59:16.569000+05:30
22.3,82.0,3451,2025-12-09 07:54:14.797000+05:30
22.2,83.0,3431,2025-12-09 07:49:12.732000+05:30
21.8,83.0,3361,2025-12-09 07:44:10.746000+05:30
21.8,82.0,3317,2025-12-09 07:39:08.661000+05:30
21.4,81.0,3255,2025-12-09 07:34:06.437000+05:30
21.4,82.0,3202,2025-12-09 07:29:04.680000+05:30
21.4,83.0,3126,2025-12-09 07:24:02.482000+05:30
21.0,83.0,3042,2025-12-09 07:19:00.914000+05:30
21.4,83.0,2930,2025-12-09 07:13:58.735000+05:30
21.0,84.0,2777,2025-12-09 07:08:56.958000+05:30
21.0,83.0,2583,2025-12-09 07:03:54.758000+05:30
21.4,82.0,2353,2025-12-09 06:58:52.999000+05:30
21.4,82.0,2034,2025-12-09 06:53:51.037000+05:30
21.4,81.0,1671,2025-12-09 06:48:49.434000+05:30
21.4,81.0,1264,2025-12-09 06:43:47.462000+05:30
21.8,81.0,868,2025-12-09 06:38:45.375000+05:30
21.8,81.0,496,2025-12-09 06:33:43.794000+05:30
21.8,81.0,321,2025-12-09 06:28:41.837000+05:30
21.8,79.0,0,2025-12-09 06:23:39.833000+05:30
21.8,81.0,0,2025-12-09 06:18:37.720000+05:30
21.8,81.0,0,2025-12-09 06:13:35.885000+05:30
21.8,81.0,0,2025-12-09 06:08:33.517000+05:30
21.8,80.0,0,2025-12-09 06:03:31.608000+05:30
21.8,80.0,0,2025-12-09 05:58:29.647000+05:30
22.2,79.0,0,2025-12-09 05:53:27.876000+05:30
22.2,80.0,0,2025-12-09 05:48:26.284000+05:30
22.2,79.0,0,2025-12-09 05:43:24.710000+05:30
22.2,78.0,0,2025-12-09 05:38:22.718000+05:30
22.2,78.0,0,2025-12-09 05:33:20.874000+05:30
22.2,78.0,0,2025-12-09 05:28:19.175000+05:30
22.2,80.0,0,2025-12-09 05:23:17.542000+05:30
21.8,79.0,0,2025-12-09 05:18:15.826000+05:30
22.2,79.0,0,2025-12-09 05:13:13.162000+05:30
22.2,79.0,0,2025-12-09 05:08:11.617000+05:30
22.2,78.0,0,2025-12-09 05:03:09.979000+05:30
22.2,79.0,0,2025-12-09 04:58:08.113000+05:30
22.2,79.0,0,2025-12-09 04:53:06.450000+05:30
22.6,78.0,0,2025-12-09 04:48:04.339000+05:30
22.6,77.0,0,2025-12-09 04:43:01.653000+05:30
22.6,77.0,0,2025-12-09 04:37:59.334000+05:30
22.6,77.0,0,2025-12-09 04:32:57.577000+05:30
22.6,78.0,0,2025-12-09 04:27:55.607000+05:30
22.6,77.0,0,2025-12-09 04:22:53.858000+05:30
22.6,77.0,0,2025-12-09 04:17:52.157000+05:30
22.6,77.0,0,2025-12-09 04:12:50.182000+05:30
22.6,77.0,0,2025-12-09 04:07:47.981000+05:30
22.6,77.0,0,2025-12-09 04:02:45.803000+05:30
23.0,77.0,0,2025-12-09 03:57:43.916000+05:30
22.6,77.0,0,2025-12-09 03:52:42.097000+05:30
23.0,77.0,0,2025-12-09 03:47:40.361000+05:30
23.0,77.0,0,2025-12-09 03:42:38.259000+05:30
